track_id,track_name,track_artist,popularity_2023,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_2025,season,year,period,popularity_categorized
0D7DRqVU5h31xtEUccV4s7,have yourself a merry little christmas,pentatonix,58,082VlX7cBth0o8xqDGclNn,that's christmas to me (deluxe edition),2015-10-30,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.653,0.415,0,-7.489,1,0.0288,0.147,0.0,0.0759,0.762,91.977,202560,32,Autumn,2015,2010s,famous
0QmLbWOTGnaMgUCL8xfWiw,angel (live),lalah hathaway,48,4XPHspoSgvDO0ongX1PVKv,lalah hathaway live!,2015-10-30,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.567,0.5,11,-9.294,1,0.033,0.369,5.5e-05,0.53,0.391,80.626,342067,0,Autumn,2015,2010s,hardly recognizable
6YA4J5rBfkWZFawehom0fm,feelin' lovely,devonté hynes,1,7c5FxlRTMKW34wQj97PKr1,myths 001,2015-10-30,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.723,0.757,2,-6.455,0,0.0589,0.348,1.32e-05,0.0949,0.704,89.969,231468,0,Autumn,2015,2010s,hardly recognizable
0HvrW09sl0aoAEmlIcZ9s6,stronger than me,amy winehouse,5,3sCu3TWUbGFOEDm4IHx8Gu,amy (original motion picture soundtrack),2015-10-30,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.88,0.464,9,-6.822,0,0.0419,0.0409,0.000304,0.0585,0.825,91.432,214493,0,Autumn,2015,2010s,hardly recognizable
5LC7nItIEFp4nzdFdEGbf9,stronger than me,amy winehouse,63,5Fb59VtYjJNTXPcNGpoDU3,amy (original motion picture soundtrack),2015-10-30,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.883,0.458,9,-6.801,0,0.0411,0.0401,0.000419,0.0603,0.816,91.426,214493,69,Autumn,2015,2010s,hit
2dk5HQv2V6hEVeGGlPvCFA,sharpness,jamie woon,52,6ITNDvsL7pS6nv93kwHgwq,making time,2015-10-30,Neo-Soul Essentials,0DIwi1dMI59NItQtiNcevy,r&b,neo soul,0.849,0.583,6,-7.865,0,0.0565,0.259,0.167,0.102,0.666,98.011,207133,51,Autumn,2015,2010s,famous
1qm9MfTAoEixNPSqshHqfV,toca (feat. timmy trumpet & kshmr),carnage,48,6AFct76pAIPVHMuOHA80YE,papi gordo,2015-10-30,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.851,0.462,2,-5.463,1,0.163,0.00569,0.816,0.0446,0.185,128.032,223000,51,Autumn,2015,2010s,famous
2OtcGlYvI7rMGNJKG6pDLg,afterlife,greyson chance,39,5MKTFkCTYuxt9dDZKptmVj,afterlife,2015-10-29,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.487,0.734,0,-5.506,1,0.063,0.18,0.0,0.0997,0.308,171.987,196911,26,Autumn,2015,2010s,hardly recognizable
4ctpogwllZ06lgqpFORcZR,rivers - sam feldt & de hofnar remix,thomas jack,48,1TlstMo9DcjU35G5BEFKLr,rivers (remixes),2015-10-29,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.732,0.63,8,-7.827,1,0.056,0.0544,0.000149,0.147,0.405,125.0,251548,43,Autumn,2015,2010s,famous
6WhzFzROw3aq3rPWjgYlxr,gold,kiiara,61,4sbZHOW6I2LTTjlRJbhVtA,gold,2015-10-26,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,52,Autumn,2015,2010s,famous
4aA9Zj6nzrdBjjuY8lQDxL,problem solver (feat. adad),awon,42,4GAdF0fAOig1zPvo1GTdUx,knowledge of self,2015-10-26,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.582,0.668,9,-8.083,0,0.387,0.049,0.0,0.141,0.612,178.033,240506,37,Autumn,2015,2010s,famous
16VvTsMS2Uj0f4vnIILYu8,let my love,tanya montana coe,0,2OREsilonhqdmdIUsKgIPF,silver bullet,2015-10-26,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.659,0.498,2,-5.712,1,0.0254,0.688,0.221,0.136,0.324,119.994,186114,0,Autumn,2015,2010s,hardly recognizable
13Ko59GLM46LGgWin54RYK,olympus - original mix,maestro harrell,32,2LYaJXKi1NNJohygUHrWlF,olympus,2015-10-26,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.585,0.918,5,-2.798,0,0.042,0.000153,0.852,0.0633,0.282,129.992,248000,18,Autumn,2015,2010s,hardly recognizable
6WhzFzROw3aq3rPWjgYlxr,gold,kiiara,61,4sbZHOW6I2LTTjlRJbhVtA,gold,2015-10-26,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,52,Autumn,2015,2010s,famous
1u6p4l8ts3RvSUI3M1IN35,autosave my love,pezzner,8,2IPjIllh4sSFJz5OnpC6lY,tetralogy,2015-10-26,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.942,0.434,10,-8.932,0,0.102,0.196,0.733,0.0694,0.691,117.981,327985,0,Autumn,2015,2010s,hardly recognizable
2howvzFOQExWLRPIi5TAcn,yesterday is gone,dash berlin,37,3sxrsauzUoN02DlycwAkED,yesterday is gone,2015-10-26,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.518,0.877,2,-1.871,1,0.0425,0.0434,0.0,0.482,0.274,127.047,172250,23,Autumn,2015,2010s,hardly recognizable
1FTTvjvgX2Qd9ZJqo36m1C,nada va pasar,yaga & mackie,54,1y7wpOi7VVJfibGmDEwMn6,los mackieavelikos',2015-10-25,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.745,0.744,5,-8.23,1,0.0837,0.0266,1.84e-05,0.0959,0.849,96.026,244663,0,Autumn,2015,2010s,hardly recognizable
6wBFBvGb0McH66mjLvMcyU,keep it mello,marshmello,0,0VZKVmxcEFqBGFH86Hsc5p,keep it mello,2015-10-24,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.656,0.909,1,-3.57,1,0.0841,0.0015,0.00114,0.0661,0.139,141.958,246831,0,Autumn,2015,2010s,hardly recognizable
0Ax7dxc1Moc2DXsBhtntOu,higher (feat. deronda k. lewis),twelve24,22,7bO1epjxDoxdj4F7QbyWJv,from the ground up,2015-10-24,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.753,0.832,10,-8.218,0,0.0799,0.0186,0.000354,0.0414,0.781,126.999,206893,0,Autumn,2015,2010s,hardly recognizable
7xVnQFDt085yNhv5XIO6vJ,nobody but you,twelve24,24,7bO1epjxDoxdj4F7QbyWJv,from the ground up,2015-10-24,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.565,0.588,11,-9.049,0,0.0313,0.000518,0.0,0.357,0.292,86.983,204000,0,Autumn,2015,2010s,hardly recognizable
42ftjU4cTN5UTRksyqBKZJ,cake by the ocean,dnce,10,1sfmaFRbpMEGHH7DGup1wT,swaay,2015-10-23,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.771,0.76,4,-5.459,0,0.0514,0.147,0.0,0.053,0.881,119.0,218440,2,Autumn,2015,2010s,hardly recognizable
2Aa1wE8ofs2tu59TOQrZKW,cake by the ocean,dnce,15,2EGptGE7CCkr1dCO0QRGLQ,swaay,2015-10-23,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.774,0.765,4,-5.503,0,0.0517,0.156,0.0,0.0523,0.908,119.018,218440,2,Autumn,2015,2010s,hardly recognizable
3FWPoYBDserKdzcattMFGa,roses,the chainsmokers,63,5uJqpJth89JzqPFt6vEzwF,bouquet,2015-10-23,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.718,0.808,4,-7.652,1,0.0473,0.0299,0.00414,0.225,0.309,100.033,225813,62,Autumn,2015,2010s,hit
0IDcqQM84frBhAJ8vXC76I,younger - kygo remix,seinabo sey,5,4tvxP0caxdRMXVMca0t9uH,pretend,2015-10-23,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.687,0.471,5,-8.091,1,0.0962,0.15,0.000253,0.0809,0.616,113.999,351579,0,Autumn,2015,2010s,hardly recognizable
42ftjU4cTN5UTRksyqBKZJ,cake by the ocean,dnce,10,1sfmaFRbpMEGHH7DGup1wT,swaay,2015-10-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.771,0.76,4,-5.459,0,0.0514,0.147,0.0,0.053,0.881,119.0,218440,2,Autumn,2015,2010s,hardly recognizable
7dsHYU5bH0qksf8e1loXcl,catch,dresses,33,1tWU86dOXqIE0oSDBg70lm,let down,2015-10-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.818,0.574,10,-7.192,1,0.0476,0.29,0.0,0.0875,0.869,120.027,231121,26,Autumn,2015,2010s,hardly recognizable
7ezGYRSrMOywKamZ0LPVwR,looking up,safetysuit,42,2uikRQpOvOmZgJeHMizcC9,looking up,2015-10-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.61,0.822,0,-4.424,1,0.0336,0.00272,0.000323,0.169,0.455,92.046,194025,32,Autumn,2015,2010s,famous
6CzAoEsq48kvwtNYlkMk41,secrets,jacob whitesides,0,5IlVXubFQemtqyXMPVDd0i,faces on film,2015-10-23,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.615,0.901,0,-5.096,1,0.0551,0.0294,0.0,0.119,0.559,107.998,254853,0,Autumn,2015,2010s,hardly recognizable
4o6daGeD7CbswTPUCqyzOJ,blind spot,darkly,0,0N0YZMCMTE8sBTRwK4YlCF,blind spot,2015-10-23,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.57,0.581,11,-10.617,1,0.0462,0.0274,2.87e-05,0.115,0.365,119.93,268000,0,Autumn,2015,2010s,hardly recognizable
14c6Q17DoHUY4A2u9HlxxL,hyde,astrid s,32,1rNT9nCGHtVksCRJNvyMEF,hyde,2015-10-23,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.689,0.404,5,-8.898,1,0.0365,0.238,0.00132,0.618,0.22,109.968,191819,19,Autumn,2015,2010s,hardly recognizable
6pWsAhgMZzoLAJ0hJP41iq,fire,barns courtney,4,2r9U3Cdv0A0g1t9UqOqyEB,fire,2015-10-23,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.553,0.635,10,-6.06,0,0.0294,0.208,0.000672,0.076,0.45,108.38,197523,0,Autumn,2015,2010s,hardly recognizable
7vHshinTU8161w69EPbabY,younger - kygo remix,seinabo sey,66,7g2ZA4JCgG8Jxr67i23xlz,pretend,2015-10-23,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008,351579,60,Autumn,2015,2010s,famous
1lxswgIpzV6HhENRvkflES,chillax (feat. ky-mani marley),farruko,69,1zFp5Q3Dgo8wmKsmfZ23QX,visionary,2015-10-23,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.827,0.646,1,-4.727,0,0.0766,0.0724,0.0,0.247,0.512,92.057,197840,74,Autumn,2015,2010s,hit
5Jt4zdXTd9y1zxihiNYQI1,obsesionado,farruko,63,1zFp5Q3Dgo8wmKsmfZ23QX,visionary,2015-10-23,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,0.696,0.876,11,-4.104,0,0.0801,0.0506,0.0,0.0687,0.669,169.027,211813,65,Autumn,2015,2010s,hit
4777sGsOdoM89vPH3CVoLe,mayor que yo 3,luny tunes,62,571drPm82JNSynpu9yhEEX,mayor que yo 3,2015-10-23,REGGAETON ANTIGUO 🔥,42E6uFhL4e2nXmbmeigwXb,latin,reggaeton,0.715,0.964,1,-3.176,0,0.162,0.0985,0.0,0.291,0.535,91.975,304747,72,Autumn,2015,2010s,hit
5CIb44Mj3kRW2FyGqMcVK4,cake by the ocean,dnce,2,2NTF0TZdepYJKq9pEDINyN,swaay,2015-10-23,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.769,0.757,4,-5.424,0,0.0526,0.146,0.0,0.062,0.881,118.98,218440,0,Autumn,2015,2010s,hardly recognizable
5on0YbOVfolitti3rObZKD,let's win,wave chapelle,10,0YOwKQw0X0xwO3pVYqQzow,let's win (feat. ishdarr) - single,2015-10-23,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.47,0.833,1,-5.637,1,0.432,0.0575,0.0,0.142,0.166,86.706,244000,2,Autumn,2015,2010s,hardly recognizable
6EqzQj41ouk0ANwJXCgK6M,73 degrees (feat. masego),mars today,35,24WWIvd0qxtG88dgU1M3eA,tropical fruit,2015-10-23,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.846,0.668,9,-5.879,0,0.0427,0.00643,0.501,0.128,0.576,121.006,174573,0,Autumn,2015,2010s,hardly recognizable
0nEeyKLtk5vTlbcdvgrCOH,infinite ammo,le castle vania,46,3AdNvHp7wzEBY0DYz8Oiq6,payday,2015-10-23,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.597,0.96,7,-1.94,0,0.0627,9.38e-05,0.89,0.325,0.144,127.016,232637,0,Autumn,2015,2010s,hardly recognizable
1gQqdDjcGHtmSfPaKrBB7j,sound of the future - original mix,daniel diazz,9,1YZJw3bKb7CcKHYpHjnkhg,sound of the future,2015-10-23,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.793,0.963,8,-2.948,1,0.0469,0.00103,0.869,0.131,0.343,126.012,261939,0,Autumn,2015,2010s,hardly recognizable
25p4sb84FOZduVbpGRsh9v,hey hey - gianni kosta remix,bynon,24,1KKQP8Hmp1VloV7Be6jrzd,hey hey (gianni kosta remix),2015-10-23,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.756,0.567,11,-8.244,0,0.0487,0.00173,0.0855,0.069,0.626,121.999,245501,19,Autumn,2015,2010s,hardly recognizable
38510fWvtOkrFjg2EDkJtT,toothbrush,dnce,3,1sfmaFRbpMEGHH7DGup1wT,swaay,2015-10-23,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.495,0.777,7,-5.764,1,0.177,0.119,0.0,0.425,0.812,104.458,231813,0,Autumn,2015,2010s,hardly recognizable
0OFmQibAX7T4XrrMcnuwTL,you,lost kings,0,4q66Chal0aV4tAfVyT95ma,the bad ep,2015-10-23,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.666,0.932,9,-1.926,1,0.0412,0.0655,7.12e-05,0.19,0.645,105.921,213781,0,Autumn,2015,2010s,hardly recognizable
2Th9BGKvfZG8bKQSACitwG,it's strange (feat. k.flay),louis the child,51,14qZ1kKG6UoQnBupQTtYRq,it's strange (feat. k.flay),2015-10-22,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.837,0.492,0,-7.792,1,0.354,0.371,0.0401,0.102,0.417,85.951,245581,53,Autumn,2015,2010s,famous
6RxxunHQUOtYojwJGDLB51,panamalu,fabio carry,44,3s8rlfuQO7p5TR7x3VLsTo,panamalu,2015-10-22,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.705,0.55,7,-6.469,1,0.0355,0.115,0.0,0.149,0.449,114.992,217392,27,Autumn,2015,2010s,hardly recognizable
5hA2ZHjvt1tgp55OzaqYKL,perfect - stripped,one direction,56,2AZsm9cX8g9P3sSoZlQiOR,perfect - ep,2015-10-22,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.704,0.468,2,-6.218,1,0.0359,0.514,0.0,0.103,0.278,100.084,231680,0,Autumn,2015,2010s,hardly recognizable
44tDqFYrK86OVaxzLhUbVv,bad blood,nao,49,5n0A22kzg3Ba1nZtWIRvDX,bad blood,2015-10-22,Neo-Soul Essentials,0DIwi1dMI59NItQtiNcevy,r&b,neo soul,0.546,0.421,5,-5.669,0,0.087,0.659,3.1e-06,0.065,0.443,115.65,241627,39,Autumn,2015,2010s,famous
6TaqooOXAEcijL6G1AWS2K,all my friends (feat. tinashe & chance the rapper),snakehips,74,5cOhR878H8hC3UsxYq5Xyv,all my friends (feat. tinashe & chance the rapper),2015-10-21,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747,68,Autumn,2015,2010s,hit
6TaqooOXAEcijL6G1AWS2K,all my friends (feat. tinashe & chance the rapper),snakehips,74,5cOhR878H8hC3UsxYq5Xyv,all my friends (feat. tinashe & chance the rapper),2015-10-21,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747,68,Autumn,2015,2010s,hit
1UMTkDVCP1Osrt9BLj12go,miss macross,macross 82-99,49,4mk2tlpNn3mQKa6TlNNhnc,cham!,2015-10-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.594,0.77,11,-6.79,0,0.183,0.000138,0.512,0.315,0.532,127.911,149062,44,Autumn,2015,2010s,famous
5pBYQ1AU4eKfd5kwRukfo0,se acabó,sanluis,0,4L9ZvWtDxpUgE0uWIk9qsQ,se acabó,2015-10-21,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.71,0.881,0,-5.938,1,0.0637,0.212,2.74e-06,0.158,0.759,99.953,207727,0,Autumn,2015,2010s,hardly recognizable
4OaTpLJIa2harufGxfOPUu,bailame despacio,xantos,56,3ji48bhsJZh2N2hWFjsVcM,revolucionario,2015-10-21,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.688,0.719,2,-4.746,1,0.0555,0.163,0.0,0.15,0.605,88.015,240000,53,Autumn,2015,2010s,famous
1mfcYIaZ2xiXv9q75sxdnP,i miss you (feat. roman),macross 82-99,40,4mk2tlpNn3mQKa6TlNNhnc,cham!,2015-10-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.606,0.793,11,-7.422,0,0.0318,0.00698,0.454,0.3,0.773,119.986,166000,33,Autumn,2015,2010s,famous
5itV76hYlBdBeUIMZlkRwE,perfect blue,macross 82-99,41,4mk2tlpNn3mQKa6TlNNhnc,cham!,2015-10-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.678,0.839,1,-7.614,0,0.0376,0.000943,0.393,0.3,0.671,119.043,175462,35,Autumn,2015,2010s,famous
4MmO631CdxuFOm18UVbhkp,fun tonight,macross 82-99,52,4mk2tlpNn3mQKa6TlNNhnc,cham!,2015-10-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.612,0.938,10,-7.253,0,0.0562,2.51e-05,0.717,0.329,0.595,129.994,162462,49,Autumn,2015,2010s,famous
1UMTkDVCP1Osrt9BLj12go,miss macross,macross 82-99,49,4mk2tlpNn3mQKa6TlNNhnc,cham!,2015-10-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.594,0.77,11,-6.79,0,0.183,0.000138,0.512,0.315,0.532,127.911,149062,44,Autumn,2015,2010s,famous
5BZlA4HSV36XZqnfOQOzyz,sailor team,macross 82-99,40,4mk2tlpNn3mQKa6TlNNhnc,cham!,2015-10-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.831,0.758,8,-6.448,1,0.15,0.006,0.0262,0.313,0.826,122.006,163279,32,Autumn,2015,2010s,famous
4s91zAG5CArR56FQpeJprn,бмв или мерс,mezza,32,5rRBFFR6aHDOOKi1fTWhxj,лидер новой школы,2015-10-19,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.735,0.444,1,-9.333,1,0.103,0.101,0.0,0.102,0.185,115.507,216186,0,Autumn,2015,2010s,hardly recognizable
5dlGBAAl2LSIh0ZoxTeKlH,atomz,trinix,1,0KMF7VDEZmzDNqD9OJWJxz,own,2015-10-19,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.775,0.576,5,-7.124,0,0.199,0.167,0.141,0.0953,0.298,92.05,183028,0,Autumn,2015,2010s,hardly recognizable
7vFoFDWqTX0mHzLfrF1Cfy,cheerleader - felix jaehn remix radio edit,omi,76,7cVXH4slEYzGjDh498OFyL,me 4 u,2015-10-16,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566,80,Autumn,2015,2010s,hit
5iK8GmW2uiPuUc5CtkZrIK,downtown,majical cloudz,53,2xF3ioefFdZrOg9zUBU5hb,are you alone?,2015-10-16,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.382,0.283,6,-9.357,1,0.0292,0.786,0.00478,0.111,0.0441,95.3,249063,0,Autumn,2015,2010s,hardly recognizable
3Y3gChJoEUTqrtuqJCIPQk,irresistible,fall out boy,59,5kEnOTJffdDFeMEKphiZ2l,irresistible,2015-10-16,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.504,0.889,2,-4.533,1,0.0737,0.0489,0.0,0.19,0.367,165.047,205851,54,Autumn,2015,2010s,famous
2Fn3coxd0xAZ09JtrgcgHa,middle,dj snake,9,0d0vGVA9SEIQF6dok7hnK0,middle,2015-10-16,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.604,0.745,9,-4.103,1,0.0385,0.0161,0.0,0.0542,0.205,104.941,220573,0,Autumn,2015,2010s,hardly recognizable
2bKhIGdMdcqCqQ2ZhSv5nE,middle,dj snake,8,2WVIfmyMWWwXQ6TaGMzEYW,middle,2015-10-16,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.564,0.737,9,-4.079,1,0.0414,0.0175,0.0,0.054,0.211,104.764,220573,1,Autumn,2015,2010s,hardly recognizable
5dyDkXi1bnQKSyIdO0JXp8,hundred miles,yall,64,6PEYvIrLYHJ8BvpE5uUChz,hundred miles,2015-10-16,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.479,0.714,7,-3.776,0,0.109,0.025,0.0153,0.206,0.49,98.23,172413,1,Autumn,2015,2010s,hardly recognizable
0LEJw1t60xUxevqvqySYFC,heartbeat,claptone,62,2ZDWGFPWueua1EHWvAAwzD,charmer,2015-10-16,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.812,0.648,10,-7.916,0,0.0405,0.0177,0.311,0.0829,0.707,120.006,329538,0,Autumn,2015,2010s,hardly recognizable
2AhV6GW8sUFpcEuDy5EOln,puppet theatre,claptone,55,2ZDWGFPWueua1EHWvAAwzD,charmer,2015-10-16,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.936,0.648,7,-6.72,1,0.0404,0.0753,0.0509,0.104,0.663,115.026,254641,0,Autumn,2015,2010s,hardly recognizable
7vFoFDWqTX0mHzLfrF1Cfy,cheerleader - felix jaehn remix radio edit,omi,76,7cVXH4slEYzGjDh498OFyL,me 4 u,2015-10-16,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,180566,80,Autumn,2015,2010s,hit
03YZnK3XQWKpvo9TyNZzXf,the emotion,børns,54,17l7MIu0Jh0tdgK7or9ovw,dopamine,2015-10-16,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.418,0.688,11,-5.515,1,0.0265,0.212,0.00964,0.705,0.319,150.03,224787,55,Autumn,2015,2010s,famous
2GiJYvgVaD2HtM8GqD9EgQ,electric love,børns,75,17l7MIu0Jh0tdgK7or9ovw,dopamine,2015-10-16,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,80,Autumn,2015,2010s,hit
7DtIdJ2oeqBIeX8muz8ybI,falling faster,andrew ripp,2,1SSI490rtTlMRosp3iQy6R,andrew ripp,2015-10-16,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.589,0.846,5,-5.455,1,0.0377,0.069,0.00125,0.0904,0.704,122.0,266173,0,Autumn,2015,2010s,hardly recognizable
0PSHEHVctL81aDFJ2V0wQ0,feeling right (everything is nice) (feat. popcaan & wale),matoma,41,4Hq1UiCCPrJWOG4q3CK8az,feeling right (everything is nice) [feat. popcaan & wale],2015-10-16,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.794,0.72,6,-5.186,1,0.0653,0.359,6.3e-05,0.296,0.384,99.962,199200,29,Autumn,2015,2010s,hardly recognizable
4CF0ypdrYDSEtAczdwrQwo,somewhere tonight,beach house,33,4fK6IEJgB00to8SruSWTUY,thank your lucky stars,2015-10-16,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.135,0.312,7,-11.607,1,0.0304,0.452,0.936,0.175,0.0827,173.782,253960,0,Autumn,2015,2010s,hardly recognizable
3221dI8XPRA2COFaFlDI1o,all your yeahs,beach house,35,4fK6IEJgB00to8SruSWTUY,thank your lucky stars,2015-10-16,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.601,0.512,11,-11.56,1,0.0265,0.776,0.0261,0.0919,0.318,100.536,228253,0,Autumn,2015,2010s,hardly recognizable
1lvWhdFZyTkdnUBYpUE3e9,beat of my drum,powers,51,7JyQEhOF6cYOxwbghvGj28,legendary,2015-10-16,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.777,0.898,6,-2.483,0,0.0656,0.0661,4.09e-06,0.0926,0.928,120.027,206280,44,Autumn,2015,2010s,famous
